flight_date,flight_status,airline,flight,aircraft,live,departure_airport,departure_time,arrival_airport,arrival_time
2024-11-08T11:20:00+00:00,scheduled,Georgian Airways,A9627,B738,"{'updated': '2024-11-08T09:54:50+00:00', 'latitude': 44.2928, 'longitude': 27.1204, 'altitude': 11582.4, 'direction': 300, 'speed_horizontal': 807.472, 'speed_vertical': 0, 'is_ground': False}",Novo Alexeyevka International,2024-11-08T11:20:00+00:00,Charles De Gaulle,2024-11-08T13:30:00+00:00
2024-11-08T11:20:00+00:00,active,Air France,AF3031,,,Novo Alexeyevka International,2024-11-08T11:20:00+00:00,Charles De Gaulle,2024-11-08T13:30:00+00:00
2024-11-08T11:20:00+00:00,active,Wings West Airlines,RM1627,,,Novo Alexeyevka International,2024-11-08T11:20:00+00:00,Charles De Gaulle,2024-11-08T13:30:00+00:00
2024-11-08T08:25:00+00:00,landed,Aegean Airlines,A33318,,,Kastrup,2024-11-08T08:25:00+00:00,Charles De Gaulle,2024-11-08T10:20:00+00:00
2024-11-08T08:25:00+00:00,landed,Air France,AF4581,,,Kastrup,2024-11-08T08:25:00+00:00,Charles De Gaulle,2024-11-08T10:20:00+00:00
2024-11-08T08:25:00+00:00,landed,SAS,SK565,A20N,,Kastrup,2024-11-08T08:25:00+00:00,Charles De Gaulle,2024-11-08T10:20:00+00:00
2024-11-08T08:40:00+00:00,active,Norwegian,DY1494,B738,"{'updated': '2024-11-08T09:56:50+00:00', 'latitude': 49.0258, 'longitude': 2.5457, 'altitude': 0, 'direction': 87.19, 'speed_horizontal': 144.468, 'speed_vertical': 0, 'is_ground': False}",Gardermoen,2024-11-08T08:40:00+00:00,Charles De Gaulle,2024-11-08T11:05:00+00:00
2024-11-08T07:30:00+00:00,active,JetBlue Airways,B65642,,,Keflavik International,2024-11-08T07:30:00+00:00,Charles De Gaulle,2024-11-08T12:00:00+00:00
2024-11-08T07:30:00+00:00,active,Icelandair,FI542,B752,"{'updated': '2024-11-08T09:59:56+00:00', 'latitude': 53.0416, 'longitude': -2.1188, 'altitude': 11277.6, 'direction': 153.92, 'speed_horizontal': 783.54, 'speed_vertical': 0, 'is_ground': False}",Keflavik International,2024-11-08T07:30:00+00:00,Charles De Gaulle,2024-11-08T12:00:00+00:00
2024-11-08T01:45:00+00:00,landed,Cygnus Air,,,,Luton Airport,2024-11-08T01:45:00+00:00,Charles De Gaulle,2024-11-08T04:10:00+00:00
2024-11-08T09:00:00+00:00,active,Air France,AF3848,,,Arlanda,2024-11-08T09:00:00+00:00,Charles De Gaulle,2024-11-08T11:35:00+00:00
2024-11-08T09:00:00+00:00,active,SAS,SK573,A20N,"{'updated': '2024-11-08T09:59:56+00:00', 'latitude': 51.4475, 'longitude': 7.6026, 'altitude': 11574.8, 'direction': 213.59, 'speed_horizontal': 867.06, 'speed_vertical': 1.188, 'is_ground': False}",Arlanda,2024-11-08T09:00:00+00:00,Charles De Gaulle,2024-11-08T11:35:00+00:00
2024-11-08T08:30:00+00:00,landed,easyJet,U24562,A320,,Linate,2024-11-08T08:30:00+00:00,Charles De Gaulle,2024-11-08T10:05:00+00:00
2024-11-08T08:20:00+00:00,landed,Lufthansa,LH1028,A320,,Frankfurt International Airport,2024-11-08T08:20:00+00:00,Charles De Gaulle,2024-11-08T09:35:00+00:00
2024-11-08T08:55:00+00:00,scheduled,Air France,AF1437,BCS3,"{'updated': '2024-11-08T09:28:29+00:00', 'latitude': 52.3115, 'longitude': 4.772, 'altitude': 0, 'direction': 2, 'speed_horizontal': 0, 'speed_vertical': 0, 'is_ground': True}",Schiphol,2024-11-08T08:55:00+00:00,Charles De Gaulle,2024-11-08T10:20:00+00:00
2024-11-08T08:35:00+00:00,landed,Delta Air Lines,DL6622,,,Leonardo Da Vinci (Fiumicino),2024-11-08T08:35:00+00:00,Charles De Gaulle,2024-11-08T10:50:00+00:00
2024-11-08T08:35:00+00:00,landed,Etihad Airways,EY2832,,,Leonardo Da Vinci (Fiumicino),2024-11-08T08:35:00+00:00,Charles De Gaulle,2024-11-08T10:50:00+00:00
2024-11-08T08:35:00+00:00,landed,Hainan Airlines,HU8247,,,Leonardo Da Vinci (Fiumicino),2024-11-08T08:35:00+00:00,Charles De Gaulle,2024-11-08T10:50:00+00:00
2024-11-08T08:35:00+00:00,landed,Kenya Airways,KQ4333,,,Leonardo Da Vinci (Fiumicino),2024-11-08T08:35:00+00:00,Charles De Gaulle,2024-11-08T10:50:00+00:00
2024-11-08T08:35:00+00:00,landed,Xiamen Airlines,MF9578,,,Leonardo Da Vinci (Fiumicino),2024-11-08T08:35:00+00:00,Charles De Gaulle,2024-11-08T10:50:00+00:00
2024-11-08T08:35:00+00:00,landed,Vietnam Airlines,VN3156,,,Leonardo Da Vinci (Fiumicino),2024-11-08T08:35:00+00:00,Charles De Gaulle,2024-11-08T10:50:00+00:00
2024-11-08T08:35:00+00:00,landed,ITA Airways,AZ316,A21N,,Leonardo Da Vinci (Fiumicino),2024-11-08T08:35:00+00:00,Charles De Gaulle,2024-11-08T10:50:00+00:00
2024-11-08T09:00:00+00:00,active,SAS,SK837,A20N,"{'updated': '2024-11-08T09:59:55+00:00', 'latitude': 49.4174, 'longitude': 3.4373, 'altitude': 4038.6, 'direction': 234.93, 'speed_horizontal': 577.008, 'speed_vertical': -18.72, 'is_ground': False}",Gardermoen,2024-11-08T09:00:00+00:00,Charles De Gaulle,2024-11-08T11:25:00+00:00
2024-11-08T09:00:00+00:00,active,Air France,AF4918,,,Gardermoen,2024-11-08T09:00:00+00:00,Charles De Gaulle,2024-11-08T11:25:00+00:00
2024-11-08T07:30:00+00:00,landed,Air France,AF,,,Orly,2024-11-08T07:30:00+00:00,Charles De Gaulle,2024-11-08T07:45:00+00:00
2024-11-08T10:15:00+00:00,active,KLM,KL2231,,,Tan Son Nhat International,2024-11-08T10:15:00+00:00,Charles De Gaulle,2024-11-08T18:35:00+00:00
2024-11-08T10:15:00+00:00,active,Vietnam Airlines,VN2107,,,Tan Son Nhat International,2024-11-08T10:15:00+00:00,Charles De Gaulle,2024-11-08T18:35:00+00:00
2024-11-08T02:25:00+00:00,landed,DHL Air,D01262,A306,,Halle,2024-11-08T02:25:00+00:00,Charles De Gaulle,2024-11-08T04:20:00+00:00
2024-11-08T09:40:00+00:00,active,Aeromexico,AM5875,,,Marseille Provence Airport,2024-11-08T09:40:00+00:00,Charles De Gaulle,2024-11-08T11:15:00+00:00
